transaction_id,card_id,merchant_id,transaction_amount,transaction_datetime,transaction_location,transaction_status,is_fraud
100398,2516,109,1.95,2024-11-15 04:43:50,Online,Approved,1
100399,799,244,335.48,2025-02-21 00:41:59,Online,Approved,1
100400,2516,182,1558.28,2025-09-08 10:03:40,Lənkəran,Approved,1
100401,1213,309,351.8,2025-02-16 15:17:48,Online,Approved,1
100402,925,104,2485.43,2025-09-25 18:55:17,Şəki,Approved,1
100403,2570,288,1.78,2025-03-25 15:56:20,Online,Approved,1
100404,2202,322,4907.15,2025-02-26 11:36:28,Mingəçevir,Approved,1
100405,643,77,1089.38,2024-12-11 20:48:55,USA,Approved,1
100406,2648,99,84.51,2024-12-01 15:25:51,Online,Approved,1
100407,1034,74,1165.52,2025-09-22 12:25:10,USA,Approved,1
100408,2590,83,480.73,2024-10-31 13:14:15,USA,Approved,1
100409,2276,81,2021.64,2025-02-22 17:38:43,USA,Approved,1
100410,336,82,1.93,2024-11-22 22:22:41,Online,Approved,1
100411,1537,292,1815.77,2025-03-13 12:44:44,Şəki,Approved,1
100412,852,345,2089.7,2025-03-04 22:18:45,Bakı,Approved,1
100413,73,78,2341.72,2025-02-26 06:51:31,China,Approved,1
100414,2314,330,1821.47,2025-06-22 17:09:16,Şəki,Approved,1
100415,1816,344,234.88,2025-04-30 20:05:47,Online,Approved,1
100416,799,146,4847.63,2025-09-02 19:55:05,Bakı,Approved,1
100417,328,76,1361.32,2025-01-09 12:22:22,USA,Approved,1
100418,1351,384,189.99,2025-03-18 09:37:42,Online,Approved,1
100419,595,48,2217.37,2025-09-08 10:05:42,USA,Approved,1
100420,2276,143,266.14,2024-10-12 13:49:49,Online,Approved,1
100421,1797,15,4308.52,2025-06-20 04:40:22,Sumqayıt,Approved,1
100422,2938,78,1511.34,2025-03-08 13:55:08,China,Approved,1
100423,1857,159,1.3,2025-02-12 08:38:10,Online,Approved,1
100424,2470,77,1.55,2025-06-02 12:56:20,Online,Approved,1
100425,2122,76,1025.8,2025-03-25 02:07:13,USA,Approved,1
100426,1546,300,228.47,2025-06-27 12:19:07,Online,Approved,1
100427,3012,74,1451.88,2025-07-14 05:40:32,USA,Approved,1
100428,2516,78,1836.27,2025-03-30 07:25:40,China,Approved,1
100429,338,35,776.94,2024-12-28 08:40:22,Turkey,Approved,1
100430,1439,39,4152.32,2024-12-06 14:58:27,Lənkəran,Approved,1
100431,1469,74,1623.32,2025-09-19 07:04:39,USA,Approved,1
100432,925,82,752,2024-11-18 18:36:28,USA,Approved,1
100433,1601,74,1502.36,2025-05-20 00:00:03,USA,Approved,1
100434,54,300,238.81,2025-01-24 07:49:18,Online,Approved,1
100435,54,169,4555.56,2024-11-07 16:32:50,Lənkəran,Approved,1
100436,1034,74,837.43,2025-08-28 22:39:56,USA,Approved,1
100437,558,323,1851.01,2025-02-26 16:19:47,Şəki,Approved,1
100438,1506,332,2322.69,2025-04-21 01:22:24,Şəki,Approved,1
100439,2592,168,2.1,2025-04-08 15:47:41,Online,Approved,1
100440,870,101,310.93,2024-12-20 15:09:34,Online,Approved,1
100441,90,334,164.94,2024-11-12 19:12:40,Online,Approved,1
100442,1386,83,2.46,2025-03-06 04:25:06,Online,Approved,1
100443,2276,100,335.79,2025-08-14 18:20:06,Online,Approved,1
100444,1043,169,334.78,2024-12-03 10:09:27,Online,Approved,1
100445,398,377,3517.41,2024-10-28 13:25:22,Bakı,Approved,1
100446,1147,166,4572.22,2025-07-29 01:45:05,Gəncə,Approved,1
100447,1574,101,153.84,2025-06-04 12:29:56,Online,Approved,1
100448,1607,371,2508.61,2025-08-03 06:00:29,Sumqayıt,Approved,1
100449,643,81,1021.33,2025-07-13 07:28:12,USA,Approved,1
100450,799,274,440.48,2024-12-12 11:43:28,Online,Approved,1
100451,1213,78,1270,2025-05-28 10:26:00,China,Approved,1
100452,1737,263,3974.69,2024-12-21 13:51:04,Sumqayıt,Approved,1
100453,1799,35,1010.53,2025-01-31 03:25:49,Turkey,Approved,1
100454,1034,109,2.19,2025-05-12 01:40:04,Online,Approved,1
100455,200,77,458.08,2025-01-22 23:15:15,USA,Approved,1
100456,284,76,2411.89,2024-10-25 12:23:10,USA,Approved,1
100457,2590,256,235.33,2025-07-17 00:45:30,Online,Approved,1
100458,200,48,1876.37,2025-04-15 16:49:31,USA,Approved,1
100459,207,44,1616.67,2025-03-09 07:11:26,Gəncə,Approved,1
100460,1529,100,377.89,2025-09-29 14:28:26,Online,Approved,1
100461,1506,5,3627.32,2025-04-17 16:16:37,Naxçıvan,Approved,1
100462,1506,127,3658.98,2025-07-05 11:05:09,Şəki,Approved,1
100463,1537,256,430.46,2025-02-22 06:49:49,Online,Approved,1
100464,799,81,821.98,2024-11-05 16:35:24,USA,Approved,1
100465,1579,79,4414.59,2024-11-20 13:57:45,Gəncə,Approved,1
100466,2159,325,3747.5,2025-03-26 03:47:44,Şəki,Approved,1
100467,2981,74,640.14,2025-04-05 08:32:45,USA,Approved,1
100468,406,384,294.55,2025-09-27 00:28:04,Online,Approved,1
100469,2232,366,2481.17,2025-06-03 09:18:32,Bakı,Approved,1
100470,2868,48,983.56,2025-05-03 14:57:26,USA,Approved,1
100471,537,166,52.6,2025-01-29 23:24:46,Online,Approved,1
100472,1797,154,93.85,2024-09-29 23:33:24,Online,Approved,1
100473,251,48,2438.43,2024-12-21 17:34:02,USA,Approved,1
100474,1213,211,305.16,2025-06-11 05:08:50,Online,Approved,1
100475,2373,139,0.96,2024-10-18 00:58:56,Online,Approved,1
100476,1737,356,4170.79,2025-04-06 17:31:17,Gəncə,Approved,1
100477,304,151,496.19,2025-01-19 16:48:17,Online,Approved,1
100478,128,77,1859.41,2024-12-11 00:20:58,USA,Approved,1
100479,1607,396,2.21,2024-10-14 08:12:08,Online,Approved,1
100480,1147,232,4649.22,2024-12-10 00:33:42,Gəncə,Approved,1
100481,718,358,138.54,2025-04-23 20:22:16,Bakı,Approved,0
100482,2809,345,43.13,2025-06-26 20:21:52,Bakı,Approved,0
100483,2338,236,16.99,2025-01-12 17:36:34,Bakı,Approved,0
100484,2772,147,220.71,2025-09-03 14:28:24,Mingəçevir,Declined,0
100485,1125,139,134.88,2025-05-29 03:27:50,Bakı,Approved,0
100486,2632,31,294.38,2025-06-20 08:35:13,Bakı,Approved,0
100487,1458,2,177.62,2024-11-20 20:57:57,Sumqayıt,Approved,0
100488,2871,398,176.22,2024-12-15 17:01:42,Bakı,Approved,0
100489,115,284,276.67,2024-12-16 10:44:40,Bakı,Approved,0
100490,2541,173,179.25,2025-02-22 23:00:59,Bakı,Approved,0
100491,2469,268,32.22,2025-05-06 04:49:43,Naxçıvan,Approved,0
100492,2634,177,276.2,2025-07-03 13:42:53,Bakı,Approved,0
100493,2835,31,210.68,2025-06-23 00:06:26,Şirvan,Declined,0
100494,2923,370,47.87,2025-09-04 04:55:36,Gəncə,Approved,0
100495,1113,343,96.85,2024-12-18 18:35:56,Bakı,Declined,0
100496,2350,56,111.87,2025-02-23 08:24:32,Bakı,Approved,0
100497,1911,191,1128.44,2025-01-14 22:16:15,Sumqayıt,Declined,0
100498,2611,348,143.64,2024-10-31 03:18:12,Şirvan,Approved,0
100499,2784,398,21.7,2025-04-29 23:23:46,Bakı,Approved,0
100500,683,68,190.58,2025-02-17 07:26:29,Gəncə,Declined,0
100501,1674,94,25.5,2025-03-25 12:00:57,Şəki,Approved,0
100502,2807,82,23.51,2025-05-09 20:49:20,USA,Approved,0
100503,2931,203,196.83,2024-11-14 05:21:25,Bakı,Approved,0
100504,902,191,2881.24,2025-01-17 23:13:46,Şirvan,Approved,0
100505,2756,254,281.6,2024-10-30 03:14:28,Bakı,Approved,0
100506,2992,290,108.69,2025-08-26 05:30:33,Bakı,Approved,0
100507,310,263,88.17,2025-06-08 13:46:48,Lənkəran,Approved,0
100508,1640,45,2580.67,2025-03-06 19:39:40,Mingəçevir,Approved,0
100509,1091,63,188.51,2024-12-29 12:13:21,Bakı,Approved,0
100510,1885,149,248.09,2024-12-15 20:08:17,Bakı,Approved,0
100511,1358,39,72.33,2025-07-31 21:22:01,Mingəçevir,Declined,0
100512,554,366,62.14,2025-07-07 13:08:21,Bakı,Approved,0
100513,156,372,259.41,2024-12-27 03:25:03,Quba,Approved,0
100514,2663,313,920.38,2024-10-19 10:03:44,Sumqayıt,Approved,0
100515,941,368,81.83,2024-10-06 16:43:59,Bakı,Approved,0
100516,1384,335,123.85,2025-06-24 10:36:59,Sumqayıt,Approved,0
100517,140,310,1571.06,2025-05-05 19:53:16,Bakı,Approved,0
100518,2964,216,241.14,2025-03-07 18:50:40,Naxçıvan,Approved,0
100519,1978,59,201.06,2025-05-15 05:52:25,Quba,Declined,0
100520,2320,61,17.5,2025-01-26 18:52:34,Bakı,Approved,0
100521,2462,249,29.64,2025-08-14 21:47:42,Bakı,Approved,0
100522,683,345,32.11,2024-12-02 16:44:42,Gəncə,Approved,0
100523,2473,308,72.25,2024-11-28 02:18:51,Bakı,Approved,0
100524,405,52,3336.36,2024-12-06 04:47:18,Bakı,Approved,0
100525,2528,43,53.69,2024-12-01 17:04:59,Bakı,Approved,0
100526,2519,32,285.13,2024-10-29 09:19:15,Bakı,Approved,0
100527,489,193,289.2,2025-09-02 03:15:16,Bakı,Declined,0
100528,2948,124,195.88,2024-12-19 03:58:21,Bakı,Approved,0
100529,1164,235,65.34,2024-12-04 10:45:55,Bakı,Approved,0
100530,1935,59,160.62,2025-06-19 17:46:42,Bakı,Approved,0
100531,2531,235,58.57,2025-07-29 09:38:25,Bakı,Approved,0
100532,2037,21,40.96,2025-07-10 00:33:28,Sumqayıt,Approved,0
100533,28,349,7,2024-10-10 07:28:33,Bakı,Approved,0
100534,859,371,1549.87,2024-12-12 02:24:25,Bakı,Approved,0
100535,2081,250,34.13,2025-07-17 20:23:04,Bakı,Approved,0
100536,1649,115,12.33,2025-06-10 14:19:06,Şirvan,Approved,0
100537,979,188,216.78,2024-11-23 19:09:19,Mingəçevir,Approved,0
100538,697,152,75.54,2024-11-27 12:27:22,Naxçıvan,Approved,0
100539,1644,33,12.91,2025-08-18 18:57:47,Bakı,Approved,0
100540,1097,246,148.9,2025-08-05 12:47:02,Bakı,Approved,0
100541,2194,81,87.52,2024-11-29 00:07:12,USA,Approved,0
100542,352,26,75.35,2025-02-07 12:19:07,Sumqayıt,Approved,0
100543,2767,393,74.51,2025-04-08 12:14:22,Bakı,Approved,0
100544,1655,82,124.68,2025-03-07 07:00:08,USA,Approved,0
100545,744,188,79.85,2025-02-08 15:40:11,Quba,Approved,0
100546,780,220,241.42,2025-07-23 15:59:36,Sumqayıt,Approved,0
100547,356,387,111.77,2024-11-27 01:43:07,Bakı,Approved,0
100548,2013,202,130.15,2024-11-13 17:26:00,Bakı,Approved,0
100549,841,77,275.65,2024-11-03 10:43:56,USA,Approved,0
100550,1235,324,135.92,2024-12-06 14:15:54,Bakı,Approved,0
100551,1430,355,34.79,2025-09-29 13:55:53,Gəncə,Approved,0
100552,2341,205,47.81,2024-11-30 16:28:39,Quba,Approved,0
100553,2372,395,192.82,2025-06-16 22:57:12,Bakı,Approved,0
100554,695,212,37.31,2024-12-02 02:21:39,Bakı,Approved,0
100555,151,206,81.49,2025-09-08 22:26:28,Bakı,Approved,0
100556,116,362,166.5,2025-02-03 19:08:16,Bakı,Approved,0
100557,2044,157,695.23,2025-09-16 16:39:54,Naxçıvan,Approved,0
100558,557,271,40.18,2025-01-26 17:20:52,Bakı,Approved,0
100559,951,94,25.39,2025-03-23 15:35:33,Bakı,Approved,0
100560,2857,62,152.87,2024-11-28 09:11:00,Quba,Approved,0
100561,2656,295,212.21,2024-10-28 04:42:12,Bakı,Approved,0
100562,2967,118,171.03,2024-12-16 08:07:33,Bakı,Approved,0
100563,946,222,86.22,2025-08-21 01:37:03,Bakı,Approved,0
100564,2298,49,3447.27,2025-05-28 21:24:02,Mingəçevir,Approved,0
100565,2989,168,19.02,2025-02-28 02:20:48,Bakı,Approved,0
100566,2688,400,152.17,2025-04-27 21:23:23,Sumqayıt,Approved,0
100567,1106,191,604.75,2025-07-05 07:25:15,Quba,Approved,0
100568,784,207,273.37,2025-09-27 00:45:09,Bakı,Approved,0
100569,1658,48,1253.06,2025-01-29 04:57:03,USA,Approved,0
100570,2504,65,282.81,2025-01-01 12:06:48,Şəki,Approved,0
100571,613,25,112.88,2025-08-14 14:27:30,Bakı,Approved,0
100572,1128,341,37.74,2024-11-28 12:47:02,Bakı,Declined,0
100573,2761,155,108.57,2025-07-09 01:28:00,Sumqayıt,Approved,0
100574,183,212,107.01,2025-03-20 13:30:40,Gəncə,Approved,0
100575,263,139,74.57,2024-11-30 19:49:53,Bakı,Approved,0
100576,1493,377,23.29,2025-03-15 18:09:10,Bakı,Approved,0
100577,2961,125,21.08,2025-04-10 22:23:23,Bakı,Approved,0
100578,36,290,117.5,2025-05-30 21:10:33,Quba,Approved,0
100579,2459,276,17.04,2024-11-12 00:01:44,Naxçıvan,Approved,0
100580,1934,85,69.87,2025-02-19 12:07:47,Bakı,Approved,0
100581,2594,63,54.41,2025-07-25 22:23:22,Bakı,Approved,0
100582,2389,28,164.66,2025-06-06 18:13:38,Bakı,Approved,0
100583,2654,40,249.09,2025-05-28 09:12:42,Naxçıvan,Approved,0
100584,1528,38,39.91,2025-04-16 11:37:15,Naxçıvan,Approved,0
100585,2126,91,21.58,2025-01-11 11:03:19,Bakı,Approved,0
100586,2378,216,115.23,2025-02-03 10:16:41,Sumqayıt,Approved,0
100587,140,359,196.77,2025-03-28 06:56:20,Bakı,Approved,0
100588,1005,267,13.12,2025-07-29 19:21:57,Naxçıvan,Approved,0
100589,1163,298,215,2024-10-30 10:21:24,Bakı,Approved,0
100590,1097,241,98.38,2025-01-19 07:44:28,Bakı,Approved,0
100591,723,184,2931.21,2025-08-09 16:51:30,Gəncə,Approved,0
100592,1462,202,30.85,2024-12-30 17:19:13,Bakı,Approved,0
100593,1424,303,282.09,2025-05-07 05:58:53,Sumqayıt,Approved,0
100594,2235,307,1460.14,2025-06-26 22:22:26,Bakı,Approved,0
100595,534,254,87.18,2025-03-15 07:03:22,Şirvan,Approved,0
100596,2951,75,29.11,2024-10-14 18:36:02,Bakı,Approved,0
100597,1059,315,875.94,2024-11-20 21:35:41,Bakı,Approved,0
100598,1174,115,30.85,2025-07-05 19:41:21,Lənkəran,Approved,0
100599,2278,10,161.16,2025-06-30 17:05:23,Şəki,Approved,0
100600,2096,110,67.33,2025-03-02 18:23:42,Sumqayıt,Approved,0
100601,1364,200,63.46,2025-01-25 17:28:27,Bakı,Approved,0
100602,1108,96,24.49,2024-12-18 20:02:57,Quba,Approved,0
100603,2560,251,39.92,2024-12-04 11:06:53,Bakı,Approved,0
100604,1004,139,147.8,2025-06-19 01:49:18,Naxçıvan,Approved,0
100605,2619,321,1100.18,2024-11-03 07:54:30,Sumqayıt,Approved,0
100606,359,174,227.09,2025-07-12 05:48:32,Bakı,Approved,0
100607,2366,11,127.29,2024-11-21 14:22:48,Quba,Declined,0
100608,2000,147,203.66,2025-07-05 05:17:37,Bakı,Approved,0
100609,1661,78,124.72,2024-10-09 08:37:47,China,Declined,0
100610,2748,22,298.31,2025-08-18 20:47:58,Bakı,Approved,0
100611,2034,354,194.3,2025-02-09 02:53:19,Şəki,Approved,0
100612,2234,340,142.85,2025-01-26 21:28:01,Bakı,Approved,0
100613,2742,119,57.64,2025-03-19 07:26:53,Bakı,Approved,0
100614,2261,140,2040.09,2025-08-24 07:01:15,Bakı,Approved,0
100615,417,366,172.52,2024-12-01 02:31:18,Mingəçevir,Approved,0
100616,1360,205,52.24,2024-11-04 12:52:13,Şirvan,Approved,0
100617,1827,155,133.54,2025-01-24 21:09:48,Bakı,Approved,0
100618,1912,131,220.03,2025-01-17 03:55:24,Şirvan,Approved,0
100619,2725,336,68.57,2025-03-08 02:56:19,Bakı,Approved,0
100620,2448,22,225.22,2025-07-05 03:27:54,Şirvan,Approved,0
100621,840,111,468.86,2025-08-05 14:29:22,Sumqayıt,Approved,0
100622,2520,4,38.28,2025-01-02 22:02:36,Bakı,Approved,0
100623,1057,213,65.72,2025-01-15 05:26:31,Bakı,Approved,0
100624,659,164,3.48,2025-02-22 04:31:53,Gəncə,Approved,0
100625,1063,171,153.02,2025-01-22 03:08:34,Bakı,Approved,0
100626,2576,102,189.62,2025-01-18 01:19:49,Bakı,Approved,0
100627,139,349,45.04,2024-12-17 12:39:31,Quba,Approved,0
100628,1796,230,292.24,2025-04-09 22:28:10,Sumqayıt,Approved,0
100629,321,297,5.61,2025-09-13 13:31:53,Şirvan,Approved,0
100630,524,240,133.13,2025-07-17 10:18:56,Bakı,Approved,0
100631,358,355,173.91,2024-11-16 20:36:05,Mingəçevir,Declined,0
100632,860,275,36.24,2025-09-07 15:37:04,Bakı,Declined,0
100633,2998,10,55.38,2025-06-15 18:53:19,Şəki,Approved,0
100634,760,63,241.25,2025-09-27 21:50:43,Bakı,Approved,0
100635,1008,133,149.79,2025-01-21 13:33:00,Bakı,Declined,0
100636,710,188,152.2,2024-10-23 15:58:17,Bakı,Approved,0
100637,1602,1,9.65,2025-05-01 16:11:10,Bakı,Approved,0
100638,1533,320,134.04,2024-12-21 09:54:25,Mingəçevir,Approved,0
100639,2836,277,244.07,2024-10-04 11:23:07,Bakı,Approved,0
100640,1218,44,1955.81,2025-04-30 05:53:11,Bakı,Approved,0
100641,560,247,35.23,2025-06-25 11:56:55,Bakı,Approved,0
100642,919,394,2527.38,2024-12-18 11:17:52,Bakı,Declined,0
100643,2612,296,35.22,2025-01-06 20:50:57,Lənkəran,Declined,0
100644,531,80,283.28,2024-11-18 23:10:39,Gəncə,Approved,0
100645,794,57,256.65,2025-06-06 06:43:20,Bakı,Approved,0
100646,346,218,265.5,2025-06-13 14:12:23,Sumqayıt,Approved,0
100647,2674,42,244.06,2024-10-08 17:50:03,Lənkəran,Approved,0
100648,2869,87,205.46,2025-04-09 07:32:27,Şirvan,Approved,0
100649,255,159,249.66,2024-11-01 03:25:17,Gəncə,Approved,0
100650,1159,69,29.33,2025-09-15 12:36:29,Şirvan,Approved,0
100651,2236,130,217.66,2025-06-07 17:30:14,Bakı,Approved,0
100652,731,294,16.13,2025-05-28 13:57:56,Bakı,Approved,0
100653,149,229,17.95,2025-07-20 08:06:07,Bakı,Approved,0
100654,1275,365,12.47,2024-11-15 20:54:02,Quba,Approved,0
100655,2033,208,33.08,2025-01-17 22:25:30,Bakı,Approved,0
100656,2278,57,178.85,2025-09-21 16:47:56,Şəki,Approved,0
100657,357,92,41.75,2025-06-28 08:16:52,Mingəçevir,Declined,0
100658,795,183,119.17,2025-09-14 04:08:20,Bakı,Approved,0
100659,332,155,78.44,2025-04-24 06:35:54,Lənkəran,Approved,0
100660,2775,326,9.83,2025-09-21 08:03:13,Bakı,Declined,0
100661,1590,75,29.71,2025-07-20 02:10:00,Bakı,Approved,0
100662,181,53,149.31,2025-06-15 07:45:43,Bakı,Approved,0
100663,1447,180,1066.33,2025-07-04 01:00:20,Bakı,Approved,0
100664,1762,294,41.81,2025-01-31 11:37:26,Bakı,Approved,0
100665,2719,267,34.5,2025-05-23 01:36:18,Bakı,Approved,0
100666,1210,93,13.63,2025-06-23 06:23:54,Bakı,Approved,0
100667,2490,367,144.13,2025-03-13 19:50:02,Bakı,Approved,0
100668,1843,278,119.89,2025-08-20 09:56:53,Bakı,Declined,0
100669,2722,247,49.21,2025-08-19 08:19:56,Sumqayıt,Approved,0
100670,1452,21,133.52,2025-01-08 14:52:49,Şəki,Approved,0
100671,246,39,19.45,2025-06-06 16:20:50,Bakı,Approved,0
100672,2867,303,159.49,2024-12-05 18:02:02,Şirvan,Declined,0
100673,1694,356,210.89,2025-05-02 10:26:00,Şəki,Approved,0
100674,1367,212,37.85,2025-05-30 20:12:56,Bakı,Approved,0
100675,1524,158,3023.2,2024-11-15 02:23:26,Mingəçevir,Approved,0
100676,930,219,93.2,2025-07-14 13:01:36,Şirvan,Approved,0
100677,1738,315,1098.19,2024-10-29 11:18:38,Bakı,Approved,0
100678,1202,91,18.71,2025-09-07 21:27:01,Gəncə,Approved,0
100679,1141,307,739.84,2025-09-23 23:31:58,Bakı,Approved,0
100680,974,232,125.19,2024-12-26 11:33:10,Bakı,Approved,0
100681,2384,391,1457.26,2025-01-07 20:38:38,Bakı,Approved,0
100682,40,82,222.85,2024-12-09 22:55:00,USA,Approved,0
100683,367,252,30.99,2024-12-28 18:32:33,Bakı,Declined,0
100684,2450,299,212.02,2025-02-23 17:02:01,Gəncə,Approved,0
100685,1306,15,189,2025-06-26 04:48:04,Lənkəran,Declined,0
100686,2411,161,2.07,2025-05-30 12:00:02,Bakı,Approved,0
100687,2297,375,169.9,2024-11-24 03:38:36,Bakı,Approved,0
100688,2332,184,2668.21,2025-07-19 21:27:16,Bakı,Approved,0
100689,2642,172,8.22,2024-11-27 03:58:55,Bakı,Approved,0
100690,2230,389,174.12,2025-08-22 05:36:01,Bakı,Approved,0
100691,963,150,255.88,2025-06-25 18:07:06,Bakı,Approved,0
100692,563,249,71.67,2024-12-17 11:19:02,Bakı,Approved,0
100693,557,14,98.07,2024-10-26 06:03:16,Bakı,Approved,0
100694,1939,134,6.01,2025-08-04 08:31:03,Bakı,Declined,0
100695,1210,317,74.32,2025-08-14 13:14:56,Bakı,Approved,0
100696,1956,278,104.78,2025-09-28 20:31:00,Bakı,Approved,0
100697,2591,36,72.52,2025-03-19 01:03:27,Gəncə,Approved,0
100698,3000,400,153.76,2025-06-11 07:11:23,Bakı,Approved,0
100699,2002,174,185.74,2025-06-05 04:17:32,Bakı,Approved,0
100700,818,84,241.92,2025-07-16 14:56:20,Bakı,Approved,0
100701,1732,376,31.15,2025-05-14 21:28:55,Gəncə,Approved,0
100702,1038,307,759.24,2025-03-23 02:57:30,Bakı,Approved,0
100703,2588,288,124.26,2025-07-12 12:45:30,Bakı,Approved,0
100704,1538,245,250.85,2025-09-05 04:55:19,Bakı,Approved,0
100705,1662,266,199.82,2024-11-24 12:28:52,Şirvan,Approved,0
100706,1111,400,111.9,2024-12-10 07:41:37,Şirvan,Approved,0
100707,2717,189,32.6,2025-02-16 17:40:28,Bakı,Approved,0
100708,653,251,32.93,2025-02-26 05:48:08,Bakı,Declined,0
100709,2284,376,12.53,2025-02-28 19:37:29,Naxçıvan,Approved,0
100710,849,292,273.08,2025-05-04 05:08:48,Bakı,Approved,0
100711,4,134,63.01,2025-05-03 23:09:56,Bakı,Approved,0
100712,713,339,7.83,2025-05-05 04:52:18,Bakı,Approved,0
100713,696,286,33.98,2025-08-26 14:43:27,Bakı,Approved,0
100714,2252,208,47.94,2025-02-03 05:25:21,Bakı,Approved,0
100715,2612,179,218.16,2024-11-24 07:48:44,Lənkəran,Approved,0
100716,480,182,117.06,2025-05-16 10:41:51,Bakı,Approved,0
100717,880,26,54.97,2025-06-03 15:18:53,Quba,Declined,0
100718,1959,399,247.56,2025-05-17 16:58:00,Şirvan,Approved,0
100719,528,146,98.16,2025-06-03 21:11:22,Sumqayıt,Approved,0
100720,813,336,116.7,2024-12-13 19:31:00,Bakı,Approved,0
100721,2006,87,108.46,2025-04-25 08:58:27,Bakı,Approved,0
100722,2581,245,267.11,2025-02-28 14:32:07,Bakı,Approved,0
100723,1694,219,141.4,2025-02-10 13:12:20,Şəki,Declined,0
100724,1037,226,6.84,2025-03-28 10:58:32,Bakı,Approved,0
100725,1573,50,1703.32,2024-12-23 16:07:43,Bakı,Approved,0
100726,2675,161,15.72,2025-05-22 11:16:37,Lənkəran,Approved,0
100727,242,31,214.28,2025-08-12 00:47:43,Gəncə,Approved,0
100728,2460,263,69.3,2025-09-24 15:34:29,Sumqayıt,Approved,0
100729,293,199,146.54,2024-10-04 22:24:50,Bakı,Declined,0
100730,233,161,1,2024-12-23 16:30:13,Bakı,Approved,0
100731,891,118,273.46,2025-05-21 08:18:40,Bakı,Approved,0
100732,2774,311,74.87,2024-11-28 02:59:19,Bakı,Approved,0
100733,996,18,281.58,2025-01-25 16:05:24,Bakı,Approved,0
100734,1810,183,288.53,2025-07-02 15:05:09,Bakı,Approved,0
100735,1499,332,266.31,2025-04-07 19:14:50,Sumqayıt,Approved,0
100736,1450,11,147.72,2025-04-14 16:25:09,Şirvan,Approved,0
100737,683,346,46.81,2025-04-01 03:41:08,Gəncə,Declined,0
100738,2571,28,213.85,2024-11-15 11:31:52,Mingəçevir,Approved,0
